Advent of Code - Day 04
Opening file C:/Users/aforgiel/source/repos/AdventOfCode2023/AdventOfCodeDay04/input.txt => 0
Cards: 187
[001] id: 1, score: 0, numbers: 5 (1) 6 (2) 12 (1) 14 (1) 17 (1) 18 (2) 20 (2) 23 (1) 25 (1) 27 (2) 28 (1) 30 (2) 31 (1) 32 (1) 38 (2) 41 (1) 47 (1) 50 (1) 52 (1) 53 (1) 54 (1) 55 (2) 60 (1) 61 (1) 65 (2) 66 (1) 70 (2) 72 (2) 76 (1) 77 (1) 88 (1) 89 (1) 95 (1) 96 (1) 99 (1)
[136] id: 136, score: 512, numbers: 2 (1) 3 (3) 5 (1) 7 (3) 11 (1) 16 (1) 24 (3) 31 (1) 34 (1) 37 (1) 39 (1) 41 (1) 45 (1) 50 (3) 51 (1) 55 (3) 58 (1) 64 (1) 65 (1) 83 (3) 85 (3) 86 (3) 92 (1) 95 (3) 96 (3)
[137] id: 137, score: 512, numbers: 2 (1) 3 (3) 9 (3) 10 (1) 17 (1) 20 (1) 28 (1) 31 (1) 34 (3) 37 (3) 43 (1) 44 (1) 47 (1) 48 (3) 54 (1) 62 (1) 68 (1) 70 (1) 76 (1) 78 (3) 88 (3) 91 (3) 92 (1) 93 (3) 99 (3)
[138] id: 138, score: 8, numbers: 1 (1) 4 (1) 6 (1) 18 (1) 19 (3) 20 (1) 21 (1) 22 (3) 25 (1) 27 (1) 30 (1) 33 (2) 38 (1) 39 (2) 41 (1) 44 (1) 45 (1) 48 (3) 49 (2) 54 (2) 58 (1) 59 (1) 60 (3) 62 (2) 68 (1) 86 (1) 87 (1) 90 (1) 97 (1) 98 (2) 99 (1)
[139] id: 139, score: 512, numbers: 1 (3) 7 (3) 9 (1) 10 (3) 11 (3) 15 (1) 18 (3) 19 (1) 21 (3) 29 (1) 37 (3) 38 (3) 39 (1) 40 (3) 42 (1) 45 (1) 49 (1) 54 (3) 55 (1) 62 (1) 75 (1) 77 (1) 78 (1) 86 (1) 90 (1)
[140] id: 140, score: 512, numbers: 6 (1) 8 (1) 10 (3) 19 (3) 23 (1) 25 (1) 26 (1) 28 (1) 29 (1) 35 (3) 36 (1) 37 (1) 38 (3) 39 (3) 40 (1) 44 (1) 52 (3) 53 (3) 62 (1) 68 (3) 70 (3) 76 (1) 79 (3) 85 (1) 93 (1)
[141] id: 141, score: 512, numbers: 6 (1) 8 (3) 11 (3) 12 (1) 16 (1) 17 (1) 19 (3) 20 (3) 28 (1) 34 (1) 37 (3) 39 (3) 43 (1) 45 (3) 47 (1) 57 (3) 58 (3) 60 (1) 79 (1) 80 (1) 84 (1) 86 (1) 92 (1) 95 (3) 98 (1)
[142] id: 142, score: 512, numbers: 8 (3) 13 (1) 22 (1) 23 (1) 24 (1) 29 (1) 30 (1) 31 (1) 34 (1) 36 (3) 39 (3) 52 (3) 54 (1) 61 (1) 64 (3) 71 (1) 72 (3) 80 (3) 81 (3) 83 (3) 84 (1) 87 (1) 94 (1) 96 (1) 97 (3)
[143] id: 143, score: 512, numbers: 1 (3) 5 (1) 9 (1) 16 (1) 18 (3) 20 (1) 23 (3) 27 (1) 35 (1) 36 (1) 43 (1) 45 (3) 46 (3) 47 (1) 52 (1) 58 (3) 66 (1) 68 (3) 70 (1) 71 (3) 76 (1) 79 (3) 81 (1) 86 (1) 89 (3)
[144] id: 144, score: 4, numbers: 2 (1) 6 (3) 14 (1) 18 (1) 21 (2) 22 (3) 23 (1) 25 (1) 28 (1) 29 (1) 37 (1) 45 (1) 46 (2) 47 (2) 53 (1) 56 (1) 57 (1) 66 (1) 69 (2) 71 (2) 74 (1) 75 (1) 76 (1) 79 (2) 81 (1) 85 (1) 87 (3) 89 (1) 91 (1) 94 (1) 96 (2) 97 (1)
[145] id: 145, score: 128, numbers: 4 (1) 8 (3) 16 (1) 17 (3) 18 (3) 21 (3) 22 (2) 23 (1) 24 (1) 28 (3) 37 (1) 44 (1) 46 (3) 53 (1) 55 (2) 57 (1) 62 (1) 63 (1) 76 (1) 79 (1) 82 (1) 85 (1) 89 (1) 93 (1) 94 (1) 97 (3) 98 (3)
[146] id: 146, score: 32, numbers: 1 (3) 3 (1) 5 (3) 9 (1) 11 (2) 18 (1) 20 (1) 22 (1) 30 (1) 31 (3) 32 (1) 35 (1) 42 (1) 43 (1) 47 (2) 53 (2) 54 (1) 56 (1) 62 (1) 65 (1) 66 (1) 77 (1) 78 (1) 83 (1) 90 (3) 91 (1) 94 (3) 95 (3) 97 (2)
[147] id: 147, score: 32, numbers: 5 (2) 7 (1) 11 (3) 12 (1) 13 (3) 19 (2) 20 (3) 30 (2) 31 (1) 32 (1) 35 (3) 37 (1) 38 (1) 46 (1) 48 (3) 55 (1) 58 (1) 61 (1) 63 (1) 65 (1) 66 (1) 68 (2) 73 (1) 76 (1) 82 (1) 87 (3) 88 (1) 89 (1) 93 (1)
[148] id: 148, score: 32, numbers: 4 (3) 6 (1) 7 (1) 12 (1) 16 (1) 21 (2) 25 (3) 35 (1) 40 (1) 41 (3) 44 (3) 46 (1) 49 (3) 51 (1) 52 (1) 53 (1) 56 (1) 59 (2) 66 (1) 75 (1) 76 (1) 80 (1) 87 (1) 89 (2) 90 (1) 93 (1) 95 (2) 96 (1) 98 (3)
[149] id: 149, score: 2, numbers: 1 (2) 2 (1) 4 (1) 12 (1) 14 (1) 17 (1) 18 (1) 19 (1) 25 (2) 26 (3) 30 (1) 36 (1) 37 (1) 45 (1) 46 (1) 48 (1) 50 (1) 54 (1) 55 (1) 57 (1) 58 (1) 59 (1) 61 (3) 62 (2) 64 (2) 66 (1) 78 (2) 81 (1) 85 (2) 88 (2) 91 (1) 96 (2) 99 (1)
[150] id: 150, score: 8, numbers: 1 (1) 2 (1) 4 (3) 5 (1) 8 (1) 13 (2) 14 (2) 15 (1) 18 (1) 19 (1) 20 (1) 26 (1) 31 (1) 36 (1) 39 (3) 42 (1) 46 (3) 47 (2) 59 (1) 60 (1) 63 (1) 64 (1) 72 (1) 78 (3) 81 (1) 84 (1) 86 (1) 91 (2) 92 (2) 94 (1) 98 (2)
[151] id: 151, score: 4, numbers: 5 (1) 8 (2) 20 (1) 21 (2) 23 (1) 25 (1) 26 (1) 28 (2) 36 (3) 39 (2) 40 (1) 44 (1) 53 (3) 54 (1) 55 (1) 59 (2) 60 (1) 61 (1) 70 (1) 71 (1) 75 (1) 76 (1) 78 (1) 84 (2) 87 (1) 89 (3) 90 (1) 91 (1) 92 (1) 94 (2) 96 (1) 99 (1)
[152] id: 152, score: 0, numbers: 7 (1) 8 (2) 10 (1) 11 (1) 12 (2) 13 (1) 14 (2) 16 (1) 17 (1) 20 (1) 22 (1) 27 (1) 33 (1) 34 (2) 36 (1) 39 (2) 42 (1) 44 (2) 45 (1) 53 (1) 62 (1) 63 (2) 69 (2) 70 (1) 71 (1) 76 (1) 77 (1) 79 (1) 80 (1) 81 (2) 84 (1) 89 (2) 91 (1) 94 (1) 97 (1)
[153] id: 153, score: 1, numbers: 1 (1) 9 (2) 11 (1) 14 (1) 15 (1) 17 (1) 20 (1) 21 (1) 28 (1) 34 (2) 35 (3) 42 (1) 43 (1) 48 (2) 51 (1) 53 (1) 54 (1) 55 (1) 56 (2) 63 (1) 65 (2) 66 (1) 67 (1) 68 (1) 70 (1) 71 (1) 72 (2) 74 (1) 78 (1) 80 (1) 85 (2) 91 (2) 95 (1) 99 (2)
[154] id: 154, score: 0, numbers: 2 (1) 4 (2) 6 (1) 8 (1) 11 (1) 16 (2) 18 (1) 23 (1) 27 (1) 34 (1) 37 (1) 39 (1) 40 (1) 43 (2) 44 (1) 47 (1) 48 (2) 56 (2) 59 (1) 60 (1) 61 (2) 67 (1) 68 (1) 70 (1) 72 (2) 73 (1) 74 (1) 78 (1) 80 (1) 85 (1) 87 (2) 93 (1) 95 (2) 97 (2) 99 (1)
[155] id: 155, score: 4, numbers: 3 (1) 6 (3) 10 (2) 11 (1) 14 (1) 19 (1) 21 (1) 23 (2) 24 (1) 26 (1) 27 (1) 32 (3) 36 (1) 38 (1) 42 (1) 43 (2) 47 (2) 55 (1) 60 (1) 62 (1) 63 (3) 66 (1) 77 (1) 78 (1) 82 (2) 86 (2) 87 (1) 88 (1) 90 (2) 93 (1) 96 (1) 98 (1)
[156] id: 156, score: 4, numbers: 4 (1) 7 (1) 11 (2) 12 (3) 18 (1) 25 (2) 26 (1) 28 (2) 30 (1) 34 (1) 36 (3) 40 (1) 41 (1) 42 (1) 44 (1) 45 (1) 46 (2) 48 (2) 50 (1) 52 (1) 57 (1) 59 (1) 60 (1) 61 (2) 63 (1) 68 (1) 69 (3) 71 (1) 79 (1) 81 (2) 86 (1) 99 (1)
[157] id: 157, score: 512, numbers: 10 (3) 14 (1) 16 (1) 17 (3) 22 (1) 28 (1) 36 (3) 38 (1) 42 (3) 43 (1) 46 (3) 51 (3) 56 (1) 59 (1) 65 (1) 70 (1) 74 (3) 78 (1) 81 (1) 85 (1) 90 (3) 95 (3) 97 (3) 98 (1) 99 (1)
[158] id: 158, score: 8, numbers: 1 (1) 6 (2) 9 (1) 11 (2) 18 (1) 19 (1) 30 (2) 31 (1) 32 (2) 34 (1) 35 (2) 37 (3) 46 (1) 58 (1) 61 (1) 63 (1) 71 (1) 72 (3) 76 (3) 78 (2) 80 (1) 82 (1) 84 (1) 85 (1) 87 (1) 88 (1) 90 (1) 93 (3) 96 (1) 97 (1) 99 (1)
[159] id: 159, score: 128, numbers: 5 (1) 6 (1) 7 (2) 8 (1) 12 (1) 15 (1) 19 (3) 21 (1) 27 (1) 28 (1) 38 (1) 39 (1) 40 (1) 43 (1) 44 (3) 45 (3) 53 (1) 54 (3) 59 (3) 60 (3) 63 (1) 67 (2) 69 (1) 74 (3) 81 (1) 82 (1) 94 (3)
[160] id: 160, score: 8, numbers: 3 (1) 8 (1) 11 (1) 17 (1) 23 (1) 25 (1) 29 (2) 33 (2) 34 (1) 37 (2) 41 (1) 42 (1) 43 (1) 45 (2) 46 (1) 48 (1) 56 (1) 57 (1) 58 (1) 68 (3) 69 (3) 72 (1) 76 (1) 77 (1) 80 (2) 84 (3) 86 (1) 88 (2) 90 (3) 97 (1) 99 (1)
[161] id: 161, score: 128, numbers: 4 (1) 7 (1) 8 (1) 11 (1) 15 (3) 20 (1) 28 (3) 30 (3) 31 (1) 34 (1) 35 (1) 36 (1) 37 (1) 42 (1) 44 (1) 48 (3) 49 (1) 65 (3) 71 (1) 75 (3) 81 (2) 83 (2) 89 (3) 90 (1) 91 (3) 93 (1) 98 (1)
[162] id: 162, score: 4, numbers: 2 (2) 5 (3) 9 (1) 12 (1) 14 (1) 17 (2) 23 (1) 24 (1) 32 (3) 36 (2) 43 (2) 45 (1) 49 (1) 51 (2) 55 (1) 58 (1) 62 (1) 64 (1) 70 (1) 72 (1) 73 (1) 74 (3) 76 (1) 77 (1) 79 (2) 83 (1) 84 (2) 85 (1) 86 (1) 87 (1) 92 (1) 93 (1)
[163] id: 163, score: 4, numbers: 8 (2) 14 (3) 15 (1) 16 (1) 17 (1) 18 (1) 20 (3) 21 (3) 29 (1) 33 (1) 34 (1) 40 (1) 42 (1) 46 (2) 48 (1) 51 (2) 52 (1) 56 (1) 61 (1) 68 (1) 69 (1) 71 (1) 72 (1) 76 (2) 77 (1) 82 (1) 86 (2) 87 (1) 89 (2) 90 (2) 95 (1) 97 (1)
[164] id: 164, score: 4, numbers: 5 (1) 6 (1) 8 (1) 9 (1) 10 (1) 11 (1) 13 (2) 15 (3) 20 (1) 28 (1) 32 (2) 33 (3) 38 (2) 39 (1) 40 (2) 41 (1) 42 (1) 44 (1) 48 (1) 54 (1) 57 (1) 58 (1) 59 (3) 70 (1) 73 (2) 75 (2) 80 (2) 82 (1) 84 (1) 86 (1) 88 (1) 97 (1)
[165] id: 165, score: 1, numbers: 4 (1) 8 (2) 10 (3) 11 (2) 18 (1) 19 (2) 20 (2) 21 (2) 22 (2) 24 (1) 32 (1) 37 (1) 39 (1) 40 (1) 41 (1) 46 (1) 48 (1) 50 (1) 51 (1) 53 (1) 54 (1) 56 (1) 64 (1) 66 (2) 67 (1) 68 (1) 69 (2) 76 (1) 80 (1) 84 (1) 86 (1) 88 (1) 91 (1) 96 (2)
[166] id: 166, score: 1, numbers: 7 (2) 9 (1) 11 (2) 15 (2) 16 (2) 19 (1) 21 (2) 22 (2) 23 (1) 30 (1) 33 (1) 34 (2) 38 (3) 41 (1) 44 (1) 48 (1) 49 (1) 52 (1) 53 (1) 55 (1) 58 (1) 64 (1) 67 (1) 69 (1) 70 (1) 73 (1) 74 (2) 79 (1) 82 (1) 89 (1) 90 (1) 91 (2) 95 (1) 98 (1)
[167] id: 167, score: 1, numbers: 1 (1) 3 (1) 6 (2) 7 (2) 10 (2) 11 (1) 13 (1) 14 (1) 17 (1) 21 (1) 22 (2) 26 (1) 29 (1) 32 (2) 34 (1) 48 (1) 49 (1) 50 (1) 51 (1) 52 (2) 56 (1) 58 (1) 60 (3) 62 (1) 68 (1) 69 (2) 76 (1) 79 (1) 80 (2) 82 (2) 84 (1) 86 (1) 87 (1) 96 (1)
[168] id: 168, score: 0, numbers: 2 (1) 4 (1) 5 (1) 6 (1) 9 (2) 11 (1) 13 (2) 15 (2) 19 (1) 20 (1) 22 (1) 30 (1) 34 (2) 37 (1) 41 (1) 43 (1) 44 (1) 48 (2) 55 (1) 56 (1) 57 (2) 58 (1) 61 (1) 66 (1) 67 (1) 71 (1) 80 (2) 81 (1) 83 (2) 84 (1) 85 (1) 89 (1) 96 (2) 98 (1) 99 (2)
[169] id: 169, score: 0, numbers: 1 (1) 4 (1) 7 (1) 8 (2) 9 (1) 10 (1) 11 (1) 18 (2) 20 (1) 23 (1) 25 (1) 27 (1) 29 (1) 32 (1) 34 (2) 37 (1) 38 (1) 46 (1) 49 (1) 51 (2) 54 (1) 57 (2) 62 (2) 70 (1) 71 (2) 72 (1) 75 (1) 80 (2) 81 (1) 85 (1) 88 (2) 89 (1) 90 (1) 96 (2) 99 (1)
[170] id: 170, score: 2, numbers: 1 (2) 2 (1) 6 (1) 7 (1) 10 (2) 12 (1) 13 (1) 15 (1) 22 (1) 25 (1) 26 (2) 27 (1) 30 (1) 31 (3) 33 (1) 34 (1) 38 (1) 43 (2) 47 (3) 51 (1) 59 (1) 60 (1) 67 (2) 72 (2) 76 (1) 80 (2) 82 (1) 83 (1) 87 (1) 90 (2) 91 (1) 93 (1) 94 (1)
[171] id: 171, score: 512, numbers: 5 (1) 8 (3) 9 (1) 13 (3) 14 (3) 17 (1) 24 (3) 27 (1) 29 (3) 30 (1) 33 (3) 38 (3) 39 (1) 47 (1) 50 (3) 53 (1) 60 (1) 62 (1) 65 (3) 66 (3) 77 (1) 81 (1) 86 (1) 87 (1) 92 (1)
[172] id: 172, score: 512, numbers: 1 (1) 7 (1) 15 (3) 16 (1) 17 (1) 18 (1) 22 (3) 23 (3) 26 (1) 28 (1) 30 (3) 31 (1) 42 (3) 43 (1) 46 (3) 51 (1) 56 (1) 62 (1) 63 (3) 73 (3) 80 (1) 82 (3) 88 (1) 91 (3) 99 (1)
[173] id: 173, score: 512, numbers: 2 (3) 5 (1) 7 (3) 8 (1) 13 (3) 23 (1) 26 (1) 30 (3) 32 (1) 39 (1) 40 (1) 46 (3) 47 (1) 50 (1) 56 (3) 63 (1) 66 (3) 69 (1) 81 (3) 83 (1) 86 (1) 89 (1) 90 (3) 92 (1) 96 (3)
[174] id: 174, score: 512, numbers: 3 (1) 9 (1) 10 (1) 13 (1) 15 (3) 34 (1) 35 (1) 38 (3) 40 (1) 42 (3) 46 (3) 50 (1) 52 (1) 56 (3) 60 (3) 61 (3) 66 (1) 67 (3) 72 (1) 74 (1) 75 (1) 82 (3) 96 (3) 98 (1) 99 (1)
[175] id: 175, score: 32, numbers: 1 (1) 2 (2) 6 (1) 10 (2) 15 (1) 17 (2) 33 (3) 35 (3) 39 (2) 40 (1) 41 (3) 45 (1) 46 (1) 48 (1) 49 (1) 53 (3) 58 (1) 59 (1) 63 (1) 64 (3) 66 (1) 69 (1) 77 (3) 78 (1) 79 (1) 81 (1) 85 (1) 98 (1) 99 (1)
[176] id: 176, score: 2, numbers: 5 (1) 6 (1) 9 (1) 15 (1) 18 (1) 25 (1) 29 (3) 32 (3) 33 (2) 34 (2) 36 (1) 39 (2) 42 (2) 47 (2) 49 (2) 53 (1) 59 (1) 60 (1) 63 (1) 67 (1) 70 (1) 73 (1) 76 (1) 81 (2) 85 (2) 87 (1) 89 (1) 90 (1) 93 (1) 94 (1) 96 (1) 97 (1) 99 (1)
[177] id: 177, score: 256, numbers: 4 (3) 5 (3) 7 (1) 10 (3) 11 (1) 12 (3) 13 (1) 24 (3) 25 (1) 26 (1) 27 (1) 32 (3) 34 (3) 50 (3) 53 (1) 55 (1) 59 (1) 65 (3) 66 (2) 71 (1) 74 (1) 83 (1) 86 (1) 90 (1) 98 (1) 99 (1)
[178] id: 178, score: 2, numbers: 1 (1) 4 (2) 8 (2) 19 (1) 21 (1) 24 (1) 25 (1) 26 (1) 27 (1) 28 (1) 29 (1) 30 (2) 34 (1) 38 (1) 43 (1) 48 (2) 49 (1) 50 (2) 52 (3) 53 (1) 63 (1) 66 (1) 69 (2) 70 (1) 72 (1) 73 (1) 76 (2) 77 (1) 79 (3) 83 (2) 91 (1) 93 (1) 99 (1)
[179] id: 179, score: 64, numbers: 1 (2) 2 (1) 13 (1) 17 (1) 20 (1) 24 (3) 28 (1) 34 (3) 37 (1) 40 (3) 43 (1) 44 (1) 45 (1) 47 (3) 48 (1) 51 (2) 52 (1) 56 (2) 59 (1) 60 (1) 61 (3) 74 (3) 84 (1) 86 (1) 87 (3) 90 (1) 91 (1) 98 (1)
[180] id: 180, score: 32, numbers: 2 (1) 11 (3) 14 (3) 16 (2) 24 (1) 26 (1) 27 (1) 30 (1) 31 (1) 35 (2) 36 (1) 38 (1) 39 (1) 43 (1) 44 (1) 48 (1) 51 (2) 53 (1) 54 (1) 56 (1) 57 (2) 59 (3) 67 (3) 68 (3) 83 (1) 84 (3) 91 (1) 92 (1) 97 (1)
[181] id: 181, score: 1, numbers: 1 (1) 3 (2) 10 (1) 16 (1) 18 (1) 19 (2) 21 (1) 23 (1) 26 (1) 29 (1) 31 (1) 34 (1) 36 (1) 39 (1) 40 (1) 41 (1) 42 (1) 45 (1) 47 (2) 51 (2) 52 (1) 55 (2) 57 (1) 58 (2) 60 (3) 62 (1) 64 (1) 72 (2) 81 (2) 82 (1) 84 (1) 93 (1) 94 (2) 96 (1)
[182] id: 182, score: 1, numbers: 5 (2) 6 (1) 7 (1) 12 (2) 15 (1) 21 (1) 25 (1) 26 (2) 27 (1) 30 (1) 35 (1) 37 (1) 38 (1) 39 (1) 46 (1) 47 (1) 49 (3) 52 (1) 53 (2) 58 (1) 61 (1) 62 (1) 64 (2) 69 (1) 70 (1) 71 (2) 81 (1) 88 (1) 90 (2) 91 (1) 92 (2) 93 (1) 96 (1) 98 (2)
[183] id: 183, score: 0, numbers: 3 (1) 5 (1) 6 (1) 8 (1) 9 (1) 10 (2) 14 (1) 17 (1) 20 (1) 21 (1) 24 (1) 25 (2) 27 (1) 28 (2) 31 (2) 32 (1) 33 (2) 36 (1) 39 (1) 41 (1) 43 (1) 45 (1) 49 (2) 58 (2) 60 (1) 61 (1) 73 (2) 77 (2) 79 (1) 82 (1) 84 (1) 88 (1) 92 (2) 96 (1) 98 (1)
[184] id: 184, score: 1, numbers: 2 (1) 4 (1) 5 (1) 6 (1) 8 (1) 9 (1) 10 (2) 11 (1) 17 (1) 25 (1) 26 (3) 27 (2) 29 (2) 30 (1) 32 (2) 34 (2) 37 (1) 38 (1) 39 (1) 40 (1) 41 (2) 49 (1) 52 (1) 56 (2) 64 (1) 65 (1) 68 (1) 78 (1) 79 (1) 81 (1) 84 (2) 85 (2) 86 (1) 87 (1)
[185] id: 185, score: 1, numbers: 8 (1) 11 (1) 13 (2) 15 (2) 19 (2) 21 (2) 22 (1) 23 (1) 25 (1) 26 (1) 29 (1) 30 (1) 31 (1) 32 (1) 33 (2) 36 (1) 39 (1) 47 (1) 49 (2) 51 (1) 52 (1) 53 (1) 60 (2) 61 (2) 62 (1) 65 (1) 66 (1) 68 (1) 77 (1) 84 (1) 87 (2) 88 (1) 89 (1) 95 (3)
[186] id: 186, score: 1, numbers: 2 (2) 4 (1) 6 (1) 8 (1) 9 (1) 11 (1) 15 (2) 16 (1) 19 (1) 22 (3) 23 (1) 35 (1) 39 (1) 41 (2) 43 (1) 45 (1) 46 (1) 48 (2) 50 (1) 51 (1) 52 (1) 53 (1) 55 (2) 56 (1) 57 (1) 60 (2) 61 (1) 62 (1) 68 (2) 72 (1) 77 (1) 81 (1) 84 (2) 94 (2)
[187] id: 187, score: 0, numbers: 1 (1) 2 (2) 3 (2) 8 (1) 9 (2) 12 (1) 14 (1) 15 (1) 20 (1) 21 (1) 24 (1) 26 (1) 30 (2) 33 (2) 36 (1) 37 (1) 39 (1) 41 (1) 42 (2) 44 (1) 54 (1) 55 (1) 56 (1) 57 (2) 66 (1) 73 (1) 76 (1) 78 (2) 81 (2) 83 (2) 85 (1) 86 (1) 91 (1) 94 (1) 99 (1)
result 1: 22674
Elapsed time: 0.230000 seconds
Card 1 : 1
Card 2 : 1
Card 3 : 2
Card 4 : 4
Card 5 : 8
Card 6 : 16
Card 7 : 27
Card 8 : 54
Card 9 : 108
Card 10 : 216
Card 11 : 432
Card 12 : 864
Card 13 : 1728
Card 14 : 3400
Card 15 : 6800
Card 16 : 13592
Card 17 : 22040
Card 18 : 37253
Card 19 : 74506
Card 20 : 60590
Card 21 : 120748
Card 22 : 219456
Card 23 : 218592
Card 24 : 218593
Card 25 : 1
Card 26 : 2
Card 27 : 4
Card 28 : 8
Card 29 : 16
Card 30 : 32
Card 31 : 64
Card 32 : 120
Card 33 : 208
Card 34 : 415
Card 35 : 830
Card 36 : 1660
Card 37 : 2488
Card 38 : 4580
Card 39 : 7500
Card 40 : 1
Card 41 : 2
Card 42 : 4
Card 43 : 8
Card 44 : 12
Card 45 : 24
Card 46 : 48
Card 47 : 84
Card 48 : 168
Card 49 : 336
Card 50 : 670
Card 51 : 1339
Card 52 : 1339
Card 53 : 2562
Card 54 : 5124
Card 55 : 5173
Card 56 : 1
Card 57 : 1
Card 58 : 2
Card 59 : 4
Card 60 : 8
Card 61 : 16
Card 62 : 32
Card 63 : 64
Card 64 : 124
Card 65 : 248
Card 66 : 496
Card 67 : 976
Card 68 : 1943
Card 69 : 3820
Card 70 : 7144
Card 71 : 12097
Card 72 : 17050
Card 73 : 34068
Card 74 : 68136
Card 75 : 84054
Card 76 : 99972
Card 77 : 84055
Card 78 : 1
Card 79 : 2
Card 80 : 4
Card 81 : 8
Card 82 : 16
Card 83 : 32
Card 84 : 64
Card 85 : 128
Card 86 : 192
Card 87 : 384
Card 88 : 768
Card 89 : 1343
Card 90 : 1908
Card 91 : 2469
Card 92 : 2469
Card 93 : 4762
Card 94 : 7055
Card 95 : 9348
Card 96 : 1
Card 97 : 2
Card 98 : 4
Card 99 : 8
Card 100 : 16
Card 101 : 8
Card 102 : 12
Card 103 : 24
Card 104 : 48
Card 105 : 82
Card 106 : 164
Card 107 : 327
Card 108 : 490
Card 109 : 972
Card 110 : 1372
Card 111 : 328
Card 112 : 656
Card 113 : 1
Card 114 : 2
Card 115 : 4
Card 116 : 8
Card 117 : 16
Card 118 : 31
Card 119 : 62
Card 120 : 124
Card 121 : 248
Card 122 : 387
Card 123 : 768
Card 124 : 1149
Card 125 : 2298
Card 126 : 2298
Card 127 : 4588
Card 128 : 9176
Card 129 : 16955
Card 130 : 23966
Card 131 : 1
Card 132 : 2
Card 133 : 2
Card 134 : 4
Card 135 : 8
Card 136 : 16
Card 137 : 32
Card 138 : 64
Card 139 : 128
Card 140 : 256
Card 141 : 512
Card 142 : 1023
Card 143 : 1982
Card 144 : 3958
Card 145 : 7916
Card 146 : 15824
Card 147 : 31632
Card 148 : 59274
Card 149 : 118548
Card 150 : 236968
Card 151 : 473680
Card 152 : 828300
Card 153 : 811453
Card 154 : 1581376
Card 155 : 1
Card 156 : 2
Card 157 : 4
Card 158 : 8
Card 159 : 15
Card 160 : 28
Card 161 : 56
Card 162 : 112
Card 163 : 216
Card 164 : 432
Card 165 : 836
Card 166 : 1560
Card 167 : 2068
Card 168 : 2125
Card 169 : 57
Card 170 : 1
Card 171 : 2
Card 172 : 4
Card 173 : 7
Card 174 : 14
Card 175 : 28
Card 176 : 56
Card 177 : 112
Card 178 : 224
Card 179 : 392
Card 180 : 784
Card 181 : 1344
Card 182 : 2658
Card 183 : 3968
Card 184 : 1303
Card 185 : 2592
Card 186 : 3881
Card 187 : 3882
result 2: 5747443
Elapsed time: 23.591000 seconds
